# id,beta
850,3.22511
851,3.22511
852,3.22511
853,3.22511
854,3.22511
855,3.22511
856,3.22511
857,3.22511
858,3.22511
859,3.22511
860,3.22511
861,3.22511
862,2.84408
863,3.22511
864,2.84408
865,3.22511
866,3.22511
867,3.22511
868,3.22511
869,3.22511
870,3.22511
871,3.22511
872,3.22511
873,2.03888
874,2.84408
875,3.22511
876,3.22511
877,3.22511
878,3.22511
879,3.22511
880,3.22511
881,3.22511
882,3.22511
883,3.22511
884,3.22511
885,3.22511
886,3.22511
887,3.22511
888,3.22511
889,3.22511
890,3.22511
891,3.22511
892,3.22511
893,3.22511
894,3.22511
895,3.22511
896,3.22511
897,3.22511
898,3.22511
899,3.22511
900,3.22511
901,1.99702
902,1.80967
903,1.97628
904,2.23922
905,2.83659
906,2.83659
907,1.80967
908,1.75627
909,2.23922
910,1.80903
911,2.01792
912,1.75876
913,2.48837
914,2.16988
915,2.16988
916,3.22511
917,2.83112
918,2.50446
919,2.50446
920,2.50532
921,2.50532
922,2.50532
923,2.50532
924,2.37522
925,2.58398
926,2.18167
927,2.18167
928,2.69316
929,2.02048
930,2.46076
931,2.69316
932,2.69316
933,1.98066
934,2.69316
935,2.09829
936,2.83112
937,2.83112
938,2.69316
939,2.69316
940,2.69316
941,2.50532
942,2.50446
943,2.50532
944,2.50532
945,2.50532
946,2.37522
947,2.37522
948,1.98066
949,2.46076
950,2.51033
951,2.83112
952,2.12479
953,2.58224
954,2.58224
955,2.58224
956,2.50446
957,2.58224
958,2.58224
959,2.34647
960,2.50532
961,2.50532
962,2.50532
963,2.50532
964,2.50532
965,2.50532
966,2.16954
967,2.16954
968,2.18167
969,2.50532
970,2.58224
971,2.58398
972,2.83112
973,2.83112
974,2.18167
975,2.07786
976,2.37522
977,2.51794
978,2.50446
979,2.50082
980,2.50532
981,2.32918
982,2.50532
983,2.50532
984,2.50532
985,2.50532
986,2.50532
987,2.50532
988,2.50532
989,2.50532
990,2.50532
991,2.50532
992,2.50532
993,2.50532
994,2.50532
995,2.50532
996,2.50532
997,2.50532
998,2.50532
999,2.50532
1000,2.50532
1001,2.50532
1002,2.50532
1003,2.50532
1004,2.50532
1005,2.50532
1006,2.50532
1007,2.50532
1008,2.50532
1009,2.50532
1010,2.50532
1011,2.50532
1012,2.50532
1013,2.50532
1014,2.50532
1015,2.50532
1016,2.50532
1017,2.50532
1018,2.50532
1019,2.50532
1020,2.50532
1021,2.50532
1022,2.50532
1023,2.50532
1024,2.50532
1025,2.50532
1026,2.50532
1027,2.50532
1028,2.50532
1029,2.50532
1030,2.50532
1031,2.50532
1032,2.50532
1033,2.50532
1034,2.50532
1035,2.18167
1036,2.50532
1037,2.50532
1038,2.50532
1039,2.50532
1040,2.50532
1041,2.50532
1042,2.18167
1043,2.50532
1044,2.50532
1045,2.50532
1046,2.50532
1047,2.50532
1048,2.50532
1049,2.50532
1050,2.47986
1051,2.35335
1052,2.35335
1053,2.35335
1054,2.49831
1055,2.49831
1056,2.49831
1057,2.49831
1058,2.49831
1059,2.49831
1060,2.49831
1061,2.49831
1062,2.49831
1063,2.49831
1064,2.49831
1065,2.49831
1066,2.49831
1067,2.49831
1068,2.47986
1069,2.35335
1070,2.48077
1071,2.48077
1072,2.48077
1073,2.48077
1074,2.35335
1075,2.62202
1076,2.62202
1077,2.62202
1078,2.62202
1079,2.62202
1080,2.62202
1081,2.62202
1082,2.62202
1083,2.62202
1084,2.62202
1085,2.62202
1086,2.62202
1087,2.62202
1088,2.62202
1089,2.62202
1090,2.50082
1091,2.50082
1092,2.62202
1093,2.62202
1094,2.62202
1095,2.62202
1096,2.62202
1097,2.62202
1098,2.62202
1099,2.62202
1100,2.62202
1101,2.62202
1102,2.62202
1103,2.62202
1104,2.62202
1105,2.62202
1106,2.62202
1107,2.62202
1108,2.62202
1109,2.62202
1110,2.62202
1111,2.62202
1112,2.62202
1113,2.62202
1114,2.62202
1115,2.62202
1116,2.62202
1117,2.62202
1118,2.62202
1119,2.62202
1120,2.62202
1121,2.62202
1122,2.62202
1123,2.62202
1124,2.62202
1125,2.62202
1126,2.62202
1127,2.62202
1128,2.50082
1129,2.62202
1130,2.62202
1131,2.62202
1132,2.38354
1133,2.62202
1134,2.62202
1135,2.62202
1136,2.62202
1137,2.62202
1138,2.62202
1139,2.62202
1140,2.62202
1141,2.62202
1142,2.62202
1143,2.62202
1144,2.62202
1145,2.62202
1146,2.50082
1147,2.62202
1148,2.62202
1149,2.62202
1150,2.62202
1151,2.62202
1152,2.38354
1153,2.62202
1154,2.62202
1155,2.62202
1156,2.62202
1157,2.38354
1158,2.62202
1159,2.62202
1160,2.62202
1161,2.62202
1162,2.62202
1163,2.62202
1164,2.62202
1165,2.50082
1166,2.62202
1167,2.62202
1168,2.50082
1169,2.62202
1170,2.62202
1171,2.50082
1172,2.62202
1173,2.62202
1174,2.62202
1175,2.62202
1176,2.62202
1177,2.62202
1178,2.62202
1179,2.62202
1180,2.62202
1181,2.62202
1182,2.62202
1183,2.62202
1184,2.38354
1185,2.62202
1186,2.62202
1187,2.62202
1188,2.62202
1189,2.62202
1190,2.62202
1191,2.62202
1192,2.62202
1193,2.62202
1194,2.62202
1195,2.62202
1196,2.50082
1197,2.50082
1198,2.62202
1199,2.62202
1200,2.62202
1201,2.62202
1202,2.62202
1203,2.62202
1204,2.62202
1205,2.62202
1206,2.62202
1207,2.50082
1208,2.50082
1209,2.62202
1210,2.62202
1211,2.62202
1212,2.62202
1213,2.62202
1214,2.62202
1215,2.62202
1216,2.62202
1217,2.38354
1218,2.38354
1219,2.62202
1220,2.62202
1221,2.62202
1222,2.62202
1223,2.62202
1224,2.62202
1225,2.62202
1226,2.62202
1227,2.62202
1228,2.62202
1229,2.62202
1230,2.62202
1231,2.62202
1232,2.62202
1233,2.62202
1234,2.62202
1235,2.62202
1236,2.62202
1237,2.62202
1238,2.62202
1239,2.62202
1240,2.50082
1241,2.50082
1242,2.50082
1243,2.50082
1244,2.50082
1245,2.50082
1246,2.50082
1247,2.50082
1248,2.50082
1249,2.50082
1250,2.50082
1251,2.50082
1252,2.50082
1253,2.62202
1254,2.62202
1255,2.62202
1256,2.62202
1257,2.62202
1258,2.62202
1259,2.62202
1260,2.62202
1261,2.50082
1262,2.38354
1263,2.38354
1264,2.50082
1265,2.62202
1266,2.62202
1267,2.62202
1268,2.62202
1269,2.62202
1270,2.50836
1271,2.50836
1272,2.50836
1273,2.50836
1274,2.50836
1275,2.50836
1276,2.50836
1277,2.50836
1278,2.50836
1279,2.50836
