# id,beta
1621,3.36684
1622,0.86634
1623,0.71508
1624,0.81198
1625,3.36684
1626,3.36684
1627,3.36684
1628,3.36684
1629,3.36684
1630,3.36684
1631,3.36684
1632,3.36684
1633,3.36684
1634,3.36684
1635,3.36684
1636,3.36684
1637,3.36684
1638,3.36684
1639,3.36684
1640,3.36684
1641,3.36684
1642,3.36684
1643,3.36684
1644,3.36684
1645,3.36684
1646,3.36684
1647,3.36684
1648,3.36684
1649,3.36684
1650,3.36684
1651,3.36684
1652,3.36684
1653,3.36684
1654,3.36684
1655,3.36684
1656,3.36684
1657,3.36684
1658,3.36684
1659,3.36684
1660,3.36684
1661,3.36684
1662,3.36684
1663,3.36684
1664,0.71508
1665,3.36684
1666,0.95587
1667,0.95587
1668,3.36684
1669,0.81198
1670,0.81198
1671,3.36684
1672,1.59349
1673,1.59349
1674,3.36684
1675,3.36684
1676,3.36684
1677,1.59349
1678,1.59349
1679,0.72364
1680,0.72364
1681,1.31251
1682,3.36684
1683,3.36684
1684,3.36684
1685,0.69564
1686,3.36684
1687,3.36684
1688,3.36684
1689,3.36684
1690,3.36684
1691,3.36684
1692,1.10350
1693,3.36684
1694,3.36684
1695,3.36684
1696,3.36684
1697,3.36684
1698,3.36684
1699,3.36684
1700,3.36684
1701,1.18393
1702,3.36684
1703,3.36684
1704,3.36684
1705,3.36684
1706,3.36684
1707,3.36684
1708,3.36684
1709,3.36684
1710,1.18393
1711,1.18393
1712,1.18393
1713,3.36684
1714,3.36684
1715,3.36684
1716,3.36684
1717,3.36684
1718,3.36684
1719,3.36684
1720,3.36684
